counter_party,timestamp,type,eth_value,in_frequency,out_frequency,total_eth_received,total_eth_sent
0x51971c86b04516062c1e708cdc048cb04fbe959f,2024-01-12 01:42:23,received,100.1614159606187,1,0,100.1614159606187,0.0
0x51971c86b04516062c1e708cdc048cb04fbe959f,2024-01-12 01:48:23,received,2347.9791230257233,2,0,2448.140538986342,0.0
0x6e8349e87f11e08c2d46a74a3ee92e067459d158,2024-01-12 01:53:35,received,3.523252049317,1,0,3.523252049317,0.0
0x724cd7f6a5fb76e672d06e0ffd612695c640f1a0,2024-01-12 01:57:59,sent,0.0362617,0,1,0.0,0.0362617
0xa6d78ef291156ff6c6d3e7cd175d52389c05cc00,2024-01-12 01:59:11,sent,0.09783297,0,1,0.0,0.09783297
0x70e0ffe627e7ee9c79d832d8ac97e7717f82e8ca,2024-01-12 01:59:59,sent,0.09900504,0,1,0.0,0.09900504
0xe1174a4fabec9384f900272188d5e93b68ee8da4,2024-01-12 01:59:59,sent,0.0145,0,1,0.0,0.0145
0xaa9f50734dcd911c0e2c24e73b0b782d5c399708,2024-01-12 02:02:23,sent,0.5877168,0,1,0.0,0.5877168
0x93ae8842579f0f073a1700327e3214c1b4452df9,2024-01-12 02:02:23,sent,0.94852875,0,1,0.0,0.94852875
0xfab0e08bc82e171db7d9228de6347b3bf877b618,2024-01-12 02:03:47,sent,1.9365551,0,1,0.0,1.9365551
0xe8a0bc86b9fcbb3e0c24a9df9b62699ac892684a,2024-01-12 02:06:59,sent,0.110905,0,1,0.0,0.110905
0xcf92aa9ec5a341604a0dbc60024ec1fb980177b5,2024-01-12 02:07:47,sent,0.3248728,0,1,0.0,0.3248728
0xebc7fdf432c4c1c199ceeeb2ed40bc9b2729877e,2024-01-12 02:08:23,sent,0.045,0,1,0.0,0.045
0x19ae94518d56ae5f80f04ca2f1bff3e8d4958411,2024-01-12 02:08:47,sent,0.0170809,0,1,0.0,0.0170809
0xd9439b9208e8778d159f3452dcaf68a698770468,2024-01-12 02:10:59,sent,0.105,0,1,0.0,0.105
0x70f6beb6343ba1e9940bccf6dfb6eedc071dba63,2024-01-12 02:12:23,sent,0.028,0,1,0.0,0.028
0x30e79ffbf7cea7a14ed0ff8e1009dace3d847f29,2024-01-12 02:13:23,sent,0.0455524,0,1,0.0,0.0455524
0x54ec69490580db5b7c2cada1b912aa7ef0330d5e,2024-01-12 02:17:23,sent,0.204793,0,1,0.0,0.204793
0xf73ea97f945ba4eb3a304654a9c0c53ba148b8a2,2024-01-12 02:18:35,sent,0.02402746,0,1,0.0,0.02402746
0x79ca4d0905c4a2c953acad3e16ef6912ca553d38,2024-01-12 02:18:35,sent,0.15287543,0,1,0.0,0.15287543
0x57e002cab61c724833d550dabcd35c5bf66dc484,2024-01-12 02:19:47,sent,0.028,0,1,0.0,0.028
0xf9a66bd7c61ae2b796bf0277a455e92ec2403c48,2024-01-12 02:21:23,sent,0.0556,0,1,0.0,0.0556
0x394268d5f0993ca01b8892f2f8228b9a02fdabdf,2024-01-12 02:21:23,sent,0.039958,0,1,0.0,0.039958
0x3d00396754cadb303ecf6269b80acdf8e86e75a9,2024-01-12 02:21:35,sent,0.008,0,1,0.0,0.008
0x981405b89eafdeb3b1f22cc868e2f63c723b7988,2024-01-12 02:22:23,sent,0.0112867,0,1,0.0,0.0112867
0xd216cb59baade86ac2950d32290e11b7b90b7736,2024-01-12 02:22:23,sent,0.01150926,0,1,0.0,0.01150926
0xec0c8c642470ec46a3f71babf2117aeea53d48c5,2024-01-12 02:22:59,sent,0.1005,0,1,0.0,0.1005
0x778bfb4f4553ff2c6c12a5660165636485d156c4,2024-01-12 02:23:23,sent,0.018,0,1,0.0,0.018
0x72c8a2544ef59a78b98ccab8c6357d2cac428579,2024-01-12 02:23:59,sent,2.198,0,1,0.0,2.198
0xcacb3f7e83ef0c65a8901ff50f2020bdb32e3f37,2024-01-12 02:24:23,sent,0.7703692,0,1,0.0,0.7703692
0x8d50346a3d6042301879eef9618ad48e6275eec8,2024-01-12 02:26:23,sent,0.1233745,0,1,0.0,0.1233745
0x65fa75520755e1bf37dc18d1e0ec1c8bc6fb0047,2024-01-12 02:28:23,sent,0.07585234,0,1,0.0,0.07585234
0x3d00396754cadb303ecf6269b80acdf8e86e75a9,2024-01-12 02:28:59,sent,0.6056817,0,2,0.0,0.6136817
0x4bcca897358fb12e8bc11f4c74266e8b9d2407a3,2024-01-12 02:30:23,sent,0.0963016,0,1,0.0,0.0963016
0xa0202e30547090ebbc5a4d1064d0a111c09b0776,2024-01-12 02:33:47,sent,0.0248731,0,1,0.0,0.0248731
0x37c17aebe49090b4bd6d88c86f1131dade3fbe5e,2024-01-12 02:35:35,sent,0.0857122,0,1,0.0,0.0857122
0xc44a92aea9dc912d1a2f74f596d63c9cafbc9f60,2024-01-12 02:35:35,sent,0.0078,0,1,0.0,0.0078
0xbfca14c936c71c7d5f0f05d44edb14b63bb9925d,2024-01-12 02:36:35,sent,0.03,0,1,0.0,0.03
0x940797675db9a3218eee289543b4e6a165558f09,2024-01-12 02:36:35,sent,0.01333887,0,1,0.0,0.01333887
0xc7e69b38467a25a36e176b0b5d552b984041bc70,2024-01-12 02:36:35,received,1.091958623891,1,0,1.091958623891,0.0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-12 02:38:47,sent,0.0,0,1,0.0,0.0
0x6f7ffa25ae7956427ca094a4028b3528a56988e9,2024-01-12 02:38:59,sent,0.4698277,0,1,0.0,0.4698277
0x78ab1a4519782985df129bef5e7c3fc37a70d184,2024-01-12 02:40:59,sent,0.26345405,0,1,0.0,0.26345405
0x5723583197e4a462534a2db4147983345d8cbcc8,2024-01-12 02:40:59,sent,0.198,0,1,0.0,0.198
0x185fa6a82eaa701dbe949b5ce6db1d3004b4e55c,2024-01-12 02:41:47,sent,0.0078,0,1,0.0,0.0078
0x4cdb94ae3d1c8d0bd069c2855aa381498644e1c5,2024-01-12 02:41:47,sent,0.0115,0,1,0.0,0.0115
0xa82e72d84d084b2e23eb91fc4223188d49825da8,2024-01-12 02:41:47,sent,0.574423,0,1,0.0,0.574423
0x24094c8ccda7a5aa33aac6bd2ebb6a875d5afb20,2024-01-12 02:42:23,received,1.077173991935,1,0,1.077173991935,0.0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-12 02:43:47,sent,0.0,0,2,0.0,0.0
0x17a09d21efe897207764462b5762218c3cb32798,2024-01-12 02:45:23,sent,0.9868102,0,1,0.0,0.9868102
0x79eab4676ecf1c4bcbbcb805ea273ca3fe4ec431,2024-01-12 02:45:23,received,4.9897259919309995,1,0,4.9897259919309995,0.0
0xf918db22aa1bb8d2188af3c366db4de4a4f651ed,2024-01-12 02:46:59,sent,0.7153982,0,1,0.0,0.7153982
0xddde51ec006f2433ebaa1268c14b6d5b3dfb7606,2024-01-12 02:48:47,sent,0.997,0,1,0.0,0.997
0x5f557b0be31f48c3914bb4552a3f718645dc8f88,2024-01-12 02:49:47,sent,0.00786152,0,1,0.0,0.00786152
0x75592d6ed5534f206c84faa62ee4a2c6d0876860,2024-01-12 02:50:47,sent,0.1125853,0,1,0.0,0.1125853
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 02:50:47,sent,0.0,0,1,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 02:51:23,sent,0.0,0,2,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 02:51:59,sent,0.0,0,3,0.0,0.0
0x370eee0cf840c93577e33bdf73d3f2f2362f04c4,2024-01-12 02:52:47,sent,0.498,0,1,0.0,0.498
0x51fdb8b4d2e34ec6378669f30dde29ea08475b5b,2024-01-12 02:54:59,sent,0.06415434,0,1,0.0,0.06415434
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 02:54:59,sent,0.0,0,4,0.0,0.0
0xe639795670c3180c1a0c87844b89d0d41ae133bb,2024-01-12 02:56:23,sent,0.045,0,1,0.0,0.045
0x72fdd78a46b0f641d6167c4b5f0ad3d2f6a72897,2024-01-12 02:56:23,sent,0.1249729,0,1,0.0,0.1249729
0x30a62644e64c7f51835f15567626289b579e1c12,2024-01-12 02:56:47,sent,0.0505474,0,1,0.0,0.0505474
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 02:57:35,sent,0.0,0,5,0.0,0.0
0xb4e9d8403abd473f7b2322387be0492a635487c0,2024-01-12 02:58:35,sent,0.0373606,0,1,0.0,0.0373606
0xe9c08b22ffb427367bc006fd238eaf6a255a4c08,2024-01-12 02:58:35,sent,0.6242731,0,1,0.0,0.6242731
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 02:59:23,sent,0.0,0,6,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 02:59:23,sent,0.0,0,7,0.0,0.0
0x1c7b14ab211e166711fafb048b3b711b6de48582,2024-01-12 03:00:35,sent,0.008,0,1,0.0,0.008
0xe12bfc9bef4bbed0002cf9d07c6b91624b495a5f,2024-01-12 03:01:23,sent,0.008,0,1,0.0,0.008
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-12 03:01:59,sent,0.0,0,3,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:02:47,sent,0.0,0,8,0.0,0.0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-12 03:02:47,sent,0.0,0,4,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:03:23,sent,0.0,0,9,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:05:35,sent,0.0,0,10,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:05:35,sent,0.0,0,11,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:05:47,sent,0.0,0,12,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:05:59,sent,0.0,0,13,0.0,0.0
0x66e19fcb3cc087cc1fcd5e25c8f46d6d422571ea,2024-01-12 03:06:47,sent,2.9972,0,1,0.0,2.9972
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:07:23,sent,0.0,0,14,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:08:35,sent,0.0,0,15,0.0,0.0
0x03b09be890ec307e879d27350cee34c66a233d05,2024-01-12 03:08:59,sent,2.44060849,0,1,0.0,2.44060849
0x66d7ac87e942013c0d615d9ca404cc9594793b96,2024-01-12 03:09:47,sent,1.0033936,0,1,0.0,1.0033936
0x0746b79958e401840c139d31f8e9639cb6c956e7,2024-01-12 03:09:59,received,1.010100618539,1,0,1.010100618539,0.0
0x38e0100fd95fbae09934f6e84d4751f96272297c,2024-01-12 03:10:47,sent,0.17911991,0,1,0.0,0.17911991
0xdacfa2b0166f5560a79674d409ff43382cbd243f,2024-01-12 03:10:47,sent,0.08791,0,1,0.0,0.08791
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:10:47,sent,0.0,0,16,0.0,0.0
0x49d8363ad6282a5f86d79c7d573504e52e7c2ece,2024-01-12 03:11:59,sent,0.829168,0,1,0.0,0.829168
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:12:11,sent,0.0,0,17,0.0,0.0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-12 03:12:59,sent,0.0,0,5,0.0,0.0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-12 03:13:47,sent,0.0,0,6,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:14:11,sent,0.0,0,18,0.0,0.0
0x75ff5aa1b8103224a800c277ef8c829f5a9c656c,2024-01-12 03:16:35,sent,0.6841132,0,1,0.0,0.6841132
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:18:59,sent,0.0,0,19,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:19:59,sent,0.0,0,20,0.0,0.0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-12 03:20:47,sent,0.0,0,7,0.0,0.0
0xe341e39e64dbb45fd4ba4921954851242467ce1d,2024-01-12 03:20:47,sent,0.22527116,0,1,0.0,0.22527116
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:21:59,sent,0.0,0,21,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:21:59,sent,0.0,0,22,0.0,0.0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-12 03:22:11,sent,0.0,0,8,0.0,0.0
0x9d6061f52b2a1032dc396066350c57b8ba4da430,2024-01-12 03:22:47,sent,0.0090889,0,1,0.0,0.0090889
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-12 03:23:11,sent,0.0,0,9,0.0,0.0
0x80903f3da19c45a2adbb677f741fdc464fa9b10b,2024-01-12 03:23:35,sent,0.1652326,0,1,0.0,0.1652326
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:24:47,sent,0.0,0,23,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:24:47,sent,0.0,0,24,0.0,0.0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-12 03:25:11,sent,0.0,0,10,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:25:59,sent,0.0,0,25,0.0,0.0
0x75af3f0a690691331acca51da28b1000a088b020,2024-01-12 03:26:23,sent,0.0374,0,1,0.0,0.0374
0x9c15b295fd97c4386d8d718e32657ff00460c7fe,2024-01-12 03:26:23,sent,0.8835136,0,1,0.0,0.8835136
0x2c9d21709e463f4a7d39717d400806b00ac2683c,2024-01-12 03:26:23,sent,0.1244734,0,1,0.0,0.1244734
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:26:35,sent,0.0,0,26,0.0,0.0
0xf726fcc724d4b8ddc43cdee6baa07ed4fd67fa1e,2024-01-12 03:27:23,sent,0.14856055,0,1,0.0,0.14856055
0xe71a3e3e5de66fedaf17bb3ee5ae098ea6cd3764,2024-01-12 03:27:23,sent,0.00965887,0,1,0.0,0.00965887
0xa0752b3a634b22db228f6e032051c529ec0cc512,2024-01-12 03:28:23,sent,0.0484495,0,1,0.0,0.0484495
0x63b89f0e194c3dd7e2b2f2037d19144cd445a3c2,2024-01-12 03:28:47,sent,0.01798,0,1,0.0,0.01798
0x7b2b2fb2e0290a03a3d7e182577b6cc9fd833e47,2024-01-12 03:29:59,sent,0.088,0,1,0.0,0.088
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:30:35,sent,0.0,0,27,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:31:47,sent,0.0,0,28,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:32:35,sent,0.0,0,29,0.0,0.0
0x95aa421affd5715d6358abfac5a6b59ab5634e76,2024-01-12 03:33:47,sent,0.02243173,0,1,0.0,0.02243173
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:33:47,sent,0.0,0,30,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:34:35,sent,0.0,0,31,0.0,0.0
0xe60c64aa06819885d25431d3669d45fb2226091a,2024-01-12 03:35:47,sent,0.07313758,0,1,0.0,0.07313758
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:35:47,sent,0.0,0,32,0.0,0.0
0x4efa92ff631af6a476d8bb7227bfb928635fc5b7,2024-01-12 03:36:47,sent,4.43661224,0,1,0.0,4.43661224
0x4ebe9f2c043d60515dc9a3a551b2e1388309aceb,2024-01-12 03:37:35,sent,1.0841,0,1,0.0,1.0841
0xa71868b75bd6d263c43f0f401fd05a6b5ef3baec,2024-01-12 03:37:35,sent,1.71853933,0,1,0.0,1.71853933
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:37:35,sent,0.0,0,33,0.0,0.0
0x4efa9bbc81ddf835e8b8b89c0fb8e7507adac5b7,2024-01-12 03:37:59,received,4.436612239999e-06,1,0,4.436612239999e-06,0.0
0x58989f6996fd4c04b5c0f734df75e4116262b410,2024-01-12 03:39:35,sent,0.0231034,0,1,0.0,0.0231034
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:39:59,sent,0.0,0,34,0.0,0.0
0x0392c2bd4476cd7df0f924663ce1ebce22667ade,2024-01-12 03:40:59,sent,0.0078901,0,1,0.0,0.0078901
0xfc34da8a0fbbdbb8f57eea18ac3dbde02443f58d,2024-01-12 03:40:59,sent,0.208,0,1,0.0,0.208
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:40:59,sent,0.0,0,35,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:43:11,sent,0.0,0,36,0.0,0.0
0x009669edc02bb366c0550a2f683c1e10b053d295,2024-01-12 03:43:59,sent,0.00984962,0,1,0.0,0.00984962
0x229a933de3d977048e07afc630590a91ab88c47b,2024-01-12 03:43:59,sent,0.4167412,0,1,0.0,0.4167412
0xa587d7e40fe8c9c4a2b76821b781db92dd327b41,2024-01-12 03:43:59,sent,0.07792,0,1,0.0,0.07792
0x93f8ff2b6178b588c100d29b2addbc2bd0fb548c,2024-01-12 03:44:59,sent,4.09464095,0,1,0.0,4.09464095
0xeb4d8e4fd92520733ca4552a08ec5965063958df,2024-01-12 03:45:23,received,1.2596016123900002,1,0,1.2596016123900002,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:46:11,sent,0.0,0,37,0.0,0.0
0x93f8f3f9f91cc51048c3242211a518633461548c,2024-01-12 03:46:11,received,4.09464095e-06,1,0,4.09464095e-06,0.0
0x4264069e3ab2a598b2e561e0a599e77a13730ab7,2024-01-12 03:47:59,sent,1.8,0,1,0.0,1.8
0x138d2eaa9014e8f675b3a4b17e3cea3c0ebf17e0,2024-01-12 03:47:59,sent,0.075,0,1,0.0,0.075
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:47:59,sent,0.0,0,38,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:47:59,sent,0.0,0,39,0.0,0.0
0x5d0681fb53e066fb5d0129f455a9532827d986b1,2024-01-12 03:48:47,sent,0.00786405,0,1,0.0,0.00786405
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:49:23,sent,0.0,0,40,0.0,0.0
0xf5c61f771796a363fe18d8abec9fd0ecdb0ffbf6,2024-01-12 03:49:47,sent,39.20408715,0,1,0.0,39.20408715
0x5908829e93eac52419ed1717263e305d2787152f,2024-01-12 03:50:23,sent,0.088,0,1,0.0,0.088
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:50:23,sent,0.0,0,41,0.0,0.0
0x8d61a03c6efbc2fcc47cc13a742f44b07696bd1a,2024-01-12 03:50:59,sent,0.0106873,0,1,0.0,0.0106873
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:50:59,sent,0.0,0,42,0.0,0.0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-12 03:51:35,sent,0.0,0,11,0.0,0.0
0x67da7023b059a38a2260db622d850cbe662fc73e,2024-01-12 03:51:35,sent,0.00808696,0,1,0.0,0.00808696
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:51:35,sent,0.0,0,43,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:53:35,sent,0.0,0,44,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:53:35,sent,0.0,0,45,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:54:35,sent,0.0,0,46,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:55:23,sent,0.0,0,47,0.0,0.0
0xf1660b7e4d35ab88b91e2043c9401db5b8dd1b4d,2024-01-12 03:55:59,sent,0.2296681,0,1,0.0,0.2296681
0x0caec558c156597bcae650201f787871aea1eaba,2024-01-12 03:57:11,sent,0.29808664,0,1,0.0,0.29808664
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:57:23,sent,0.0,0,48,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 03:59:35,sent,0.0,0,49,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 04:03:23,sent,0.0,0,50,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 04:04:35,sent,0.0,0,51,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 04:04:47,sent,0.0,0,52,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 04:05:35,sent,0.0,0,53,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 04:06:47,sent,0.0,0,54,0.0,0.0
0xfd46b2ee25f0f4b0076012044e158b64d9d38490,2024-01-12 04:08:47,sent,0.1086892,0,1,0.0,0.1086892
0x90a1fb7c997c961a4174aeeb75ec640be3289ae1,2024-01-12 04:09:35,sent,0.274217,0,1,0.0,0.274217
0x53e7bf21b13df099ef72ef5bcf4e027b095e93dd,2024-01-12 04:12:35,sent,0.3690433,0,1,0.0,0.3690433
0x6613950116d5111b46abee99de1ee4d42f9f3c7c,2024-01-12 04:12:35,sent,0.3287348,0,1,0.0,0.3287348
0xfa10995f6ab30cb3e91bacd29a96ab571bd23314,2024-01-12 04:13:23,sent,0.1629349,0,1,0.0,0.1629349
0xd0d3c34881f21625816ba27f64c7d3d0e9c6e399,2024-01-12 04:14:59,sent,0.4504384,0,1,0.0,0.4504384
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 04:16:47,sent,0.0,0,55,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 04:17:47,sent,0.0,0,56,0.0,0.0
0x8e6b29d3e63914113e4458bc1d862491cffd5b1a,2024-01-12 04:18:23,sent,0.043954,0,1,0.0,0.043954
0xb5383bc0d0d28c727f573b0c895b04419a60cef8,2024-01-12 04:18:23,sent,0.0101878,0,1,0.0,0.0101878
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 04:18:35,sent,0.0,0,57,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 04:18:35,sent,0.0,0,58,0.0,0.0
0x556af66051725e5db02c55605b4da6e1bc4dbbef,2024-01-12 04:18:47,sent,0.0113866,0,1,0.0,0.0113866
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 04:21:35,sent,0.0,0,59,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 04:23:23,sent,0.0,0,60,0.0,0.0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-12 04:25:23,sent,0.0,0,12,0.0,0.0
0xcdfd3a04c8fbb388db12fd03d8871228e4445bb5,2024-01-12 04:25:23,sent,0.173,0,1,0.0,0.173
0xba7ad509db025c475fa2ee43877d92eb6a4cf9e4,2024-01-12 04:28:23,sent,0.04537724,0,1,0.0,0.04537724
0x9c97f5bf7e3065bd7e7eb9c1d44736f3485694ac,2024-01-12 04:28:47,sent,0.018979,0,1,0.0,0.018979
0xbaea063331d96caf15addf5b5b4b84d6dbd2805b,2024-01-12 04:29:23,sent,0.6672301,0,1,0.0,0.6672301
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 04:31:35,sent,0.0,0,61,0.0,0.0
0x145ce6c74307c502be8ba521a7fe98e92b2724ea,2024-01-12 04:32:23,sent,0.2574403,0,1,0.0,0.2574403
0xf68e846d3bc714b24cbc2663aa05259b4f10092d,2024-01-12 04:32:23,sent,4.51,0,1,0.0,4.51
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 04:32:23,sent,0.0,0,62,0.0,0.0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-12 04:32:47,sent,0.0,0,13,0.0,0.0
0xf68e8f082d770b614dbd2d382b8ddde1aaf6092d,2024-01-12 04:33:47,received,4.51e-06,1,0,4.51e-06,0.0
0x327669e4d847168ee3b616f64ab83698036c4eae,2024-01-12 04:35:11,sent,0.25374898,0,1,0.0,0.25374898
0xc509d15eeda1d66457a4734b2ac6530d048dd0ad,2024-01-12 04:35:11,sent,0.1316662,0,1,0.0,0.1316662
0xdad3aff4be6f577abd2a7ed1b2aed4a490431aee,2024-01-12 04:36:23,received,2.181166453315,1,0,2.181166453315,0.0
0x6fa976d6086875e4a19023414ee3a40016672448,2024-01-12 04:36:23,sent,0.011643,0,1,0.0,0.011643
0x1fb61204c1829dba6c734c798efe6efc6fa697cd,2024-01-12 04:38:59,sent,0.0361618,0,1,0.0,0.0361618
0x55d105dd325a5093542eb487ad45067fa6a6fe40,2024-01-12 04:40:23,sent,0.018,0,1,0.0,0.018
0xf09a04f9d9719e465b17a14a0f20d9d4cc36bad8,2024-01-12 04:42:23,received,1.352358021271,1,0,1.352358021271,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 04:42:23,sent,0.0,0,63,0.0,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 04:43:35,sent,0.0,0,64,0.0,0.0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-12 04:44:23,sent,0.0,0,14,0.0,0.0
0x3b622e36f6171870266e653b79d9f54b0efdd48b,2024-01-12 04:44:35,sent,0.61518386,0,1,0.0,0.61518386
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 04:44:35,sent,0.0,0,65,0.0,0.0
0x7bde28a55c5a2a6117fd07da6e655507f7cd071d,2024-01-12 04:45:23,received,1.066839020618,1,0,1.066839020618,0.0
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 04:45:59,sent,0.0,0,66,0.0,0.0
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-12 04:46:47,sent,0.0,0,15,0.0,0.0
0x2251ea2640ac8a5ed5b666718dd956a1b5f72653,2024-01-12 04:48:23,received,1.5521977526769999,1,0,1.5521977526769999,0.0
0xd20b4e994d3e94e5e3f40ec5c6d11ea19e07970b,2024-01-12 04:48:59,sent,1.55131488,0,1,0.0,1.55131488
0x939e09ef432842cebb92eadf3f2f1bf9e9c76d19,2024-01-12 04:48:59,sent,0.75316055,0,1,0.0,0.75316055
0xb24ab35a544fc7e389c359719d1b337988f1f139,2024-01-12 04:50:47,sent,0.011986,0,1,0.0,0.011986
0x8a01476dcb1409ccd83581a96d56f06fcc1860c1,2024-01-12 04:52:47,sent,0.6607366,0,1,0.0,0.6607366
0x4de82b127b1917f07beb6674c65613c447765d57,2024-01-12 04:54:23,sent,1.07552076,0,1,0.0,1.07552076
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 04:54:35,sent,0.0,0,67,0.0,0.0
0xa5fb68b740a55a12d57c344d1c923002c6b7d089,2024-01-12 04:57:23,received,54.868911610882996,1,0,54.868911610882996,0.0
0x9b41f26ecc11029babc0606e4003257beba8a5a7,2024-01-12 05:00:23,received,49.989985532354005,1,0,49.989985532354005,0.0
0x293bf0ef73d34e18984c2cbdedc3ab431c52e31a,2024-01-12 05:01:59,sent,0.0353626,0,1,0.0,0.0353626
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-12 05:02:23,sent,0.0,0,68,0.0,0.0
