counter_party,timestamp,in_frequency,out_frequency,total_eth_received,total_eth_sent
0x0e053c09c39365ac3e825bbc1d4d71789d7e718a,2023-12-23 05:20:59,1,0,0.0,0.0
0x0e0e34094e42f47fe25da3cc1b441faf15f8551a,2022-09-15 12:19:23,1,0,0.006942,0.0
0x0e2d3b25b722e3aa892e865dd834eb87b274267f,2023-03-23 06:45:23,1,0,0.001,0.0
0x0e4bd7e3d14b021540c9c3a660b854adb0920d52,2023-09-13 05:00:23,1,0,6e-08,0.0
0x0e65b6e8f2682a3b8808467eca8ab3cce44a6942,2023-06-06 04:31:23,3,0,0.0010153695125883,0.0
0x0e6923fd5fe521d68fbaae449f3c9924010ebedd,2023-09-20 06:50:59,1,0,8.92e-07,0.0
0x0e6c19fc28ecb92f4a9cae966cfe93b6710c9c8e,2022-09-18 23:06:23,1,0,7.213497897265e-06,0.0
0x0e73aa88bbe0c794ed91b76047ce6104086d008c,2023-10-15 08:22:11,1,0,4.4994809527332e-05,0.0
0x0e84675def834168ef61b9119dd0a50d512fa95c,2023-10-01 17:50:47,1,0,1.7e-08,0.0
0x0e9287bf6e96f54ebef1ae98aacc6642a2af8f03,2023-09-27 16:17:23,1,0,7.32e-07,0.0
0x0e9363c3492253384c4f6cc3fcb61e51b537f8f4,2023-03-11 08:43:47,1,0,1e-06,0.0
0x0ea9a536dcffc76d9af282dd161fd5142156f138,2023-09-13 04:41:35,1,0,5.43e-07,0.0
0x0ed54b1b1cce30abefaedf4739622e88dd6fcdb2,2022-07-21 14:48:02,1,0,4e-05,0.0
0x0efb118c6605cea97edcdfcef212f5a702d5fa1c,2023-10-01 17:51:47,1,0,6.49e-07,0.0
0x0f4c8d5b0ee983b25a4e8f33d5980bf1c3ed3210,2023-09-16 16:39:47,1,0,5.84e-07,0.0
0x0f4ca7283fbe502e28de2b379609636cf33119b3,2023-06-10 02:02:35,2,0,0.00011,0.0
0x0f9c4213c040a39db2ba6f833472f739e61710b4,2023-11-18 07:54:11,1,0,6e-06,0.0
0x0fb0ac7007e601c2cac619abca154278e7dc96d7,2023-05-20 16:26:11,2,0,0.00061,0.0
0x0fcd1b0f4341d0f51ff59c909f088958d80deb85,2023-11-19 16:51:11,1,0,0.0,0.0
0x0ff716646693f6141055bca735179ffe31768a91,2023-09-19 07:19:23,1,0,6.7e-08,0.0
0x100e7a2ee4afb1f8007f4d9a0661fb0806a47769,2022-12-21 10:34:59,1,0,1e-05,0.0
0x10485a09801d53f753870bb56b7831bbfa071fd8,2023-10-01 00:33:59,1,0,6.15e-07,0.0
0x104a4d7126086d9277f8ea46da297006690ea7ed,2023-09-26 17:45:59,1,0,6.42e-07,0.0
0x105dc229c62a00c8ffdbbacba3061bb474217834,2023-05-10 11:23:23,1,0,0.05,0.0
0x106a4821eef5d786fb4253909652910c59bc7765,2022-07-25 09:34:17,1,0,0.0,0.0
0x10e1439455bd2624878b243819e31cfee9eb721c,2022-04-04 13:55:45,0,2,0.0,750.0
0x112ca0c6193a3d92df62e3a836bbf1921cca3b81,2023-12-07 12:31:11,1,0,1e-05,0.0
0x11327d82b182ff93fea4b46bd3c2e6113458db8f,2022-11-13 06:29:23,9,0,1.1766000000000002e-05,0.0
0x113fc397830568642ccef5fd151c771fbe8e7cba,2023-10-03 06:17:23,1,0,3.47e-07,0.0
0x118cd39cd41f4bddc36ddce629893c808c580006,2023-09-17 19:33:23,1,0,6.24e-07,0.0
0x11c368818e2b98d2acaa1faabe4415b2cbbe0408,2023-09-17 06:22:59,1,0,4.46e-07,0.0
0x11dd063d21b3da6af6b4f5ee921ad06785e5927c,2023-09-13 05:04:11,1,0,1.24e-07,0.0
0x1218c8e51baba26feb92a6d04c990d69e5a4c53c,2023-06-12 20:52:11,2,0,0.0,0.0
0x121dd42384db6ad04851f7ac1e81bcd8bbb1876e,2023-10-07 17:18:59,1,0,6.08935519818e-07,0.0
0x122f642d76e9938836fe684911b52176fcbcd5c7,2023-08-08 14:59:47,1,0,0.0,0.0
0x126659d51207b668a4cfcc599295670f342e7e2b,2023-09-24 08:50:23,1,0,2.96e-07,0.0
0x1282d7c59c51451283d676b04062e919cdb0ab4e,2023-09-21 11:33:47,1,0,5.79e-07,0.0
0x128725837023702621ce42f6cca38057228700cf,2023-05-17 04:47:23,1,0,0.0,0.0
0x12df6f866963922f672f373a8dcfd5c027494b93,2023-11-04 00:07:11,2,0,1.1000000000000001e-15,0.0
0x134e3d78980aa8c63529f270f70b16c4a7b09f82,2023-07-16 04:10:11,1,0,3e-05,0.0
